PlasmoDBID,GoTerm
PF13_0190,GO:0005737
PFD1055w,GO:0005622
PFL0880c,GO:0016020
PFF0590c,GO:0005737
MAL7P1.56,GO:0016337
PF07_0085,GO:0055114
PF10_0053,GO:0005737
PF14_0575,GO:0016020
PF13_0004,GO:0020036
PFL1720w,GO:0006730
PF11_0175,GO:0020005
PFL1400c,GO:0005737
PF13_0331,GO:0005783
PF13_0288,GO:0006413
PF14_0077,GO:0042540
PF11_0270,GO:0005524
PF14_0059,GO:0016788
MAL13P1.60,GO:0009405
PFL1315w,GO:0008076
PFE0875c,GO:0003983
NA,GO:0005622
PFE0025c,GO:0020033
PFF0430w,GO:0005832
PFD0830w,GO:0003723
PF10_0084,GO:0005525
NA,GO:0007165
NA,GO:0003735
PF14_0382,GO:0046872
PFA0010c,GO:0020002
PF14_0751,GO:0006631
PFI0790w,GO:0045454
PFL1630c,GO:0016020
PF11_0426,GO:0046933
PF11_0184,GO:0016887
PFA0005w,GO:0020002
PFL0195w,GO:0016020
PFD0400w,GO:0003779
PF10_0296,GO:0005525
PF13_0063,GO:0016787
PFF1055c,GO:0005737
PFD0505c,GO:0005634
MAL8P1.48,GO:0005732
MAL13P1.167,GO:0006465
PFF0285c,GO:0005515
PFC0700c,GO:0030260
PF11_0192,GO:0043983
PFL2020c,GO:0016972
PF08_0042,GO:0003676
PF11_0344,GO:0005515
PFE0090w,GO:0006351
PF14_0331,GO:0008535
MAL8P1.84,GO:0005737
NA,GO:0005622
PF13_0099,GO:0008270
PF08_0034,GO:0043966
PFF1420w,GO:0004607
PF14_0331,GO:0055114
PF13_0082,GO:0006886
MAL7P1.81,GO:0006413
PF14_0232,GO:0051287
PF14_0190,GO:0003774
PFI0350c,GO:0006457
PFC1020c,GO:0022627
PF13_0278,GO:0003676
PFB0570w,GO:0020008
PFE0260w,GO:0008643
PF10_0297,GO:0003677
PF10_0161a,GO:0043657
PF11_0461,GO:0016020
PF11_0034,GO:0016020
PF14_0401,GO:0000049
PF11_0307,GO:0016307
PF07_0057,GO:0005634
PFL1090w,GO:0033644
PFE1485w,GO:0005737
MAL13P1.256,GO:0005737
PF11_0255,GO:0000339
PF11_0048,GO:0005634
PFA0710c,GO:0020002
MAL13P1.114,GO:0006468
PF11_0128,GO:0006744
MAL7P1.50,GO:0020033
PF08_0054,GO:0005515
PF14_0178,GO:0016020
PFC0300c,GO:0022625
PFE1345c,GO:0003678
PFD1005c,GO:0050839
PF14_0718,GO:0006366
PFE0365c,GO:0005737
PF07_0003,GO:0020035
MAL7P1.91,GO:0005524
PF14_0268,GO:0020011
PF13_0034,GO:0000221
MAL8P1.218,GO:0020002
PF13_0119,GO:0007264
MAL13P1.13,GO:0016787
PFF1080w,GO:0016787
PFB0685c,GO:0006631
PFI0540w,GO:0005622
PF14_0321,GO:0016020
PF14_0546,GO:0003723
PFL2290w,GO:0008234
PFE0845c,GO:0005622
PF08_0107,GO:0020035
PF11_0340,GO:0008076
PFC0890w,GO:0005794
PF07_0113,GO:0006355
PFI0155c,GO:0007264
PF10_0403,GO:0020003
PFI1160w,GO:0005739
PF08_0142,GO:0020035
NA,GO:0005524
PFD1000c,GO:0020035
PF11_0059,GO:0016020
MAL7P1.86,GO:0005673
PF10_0072,GO:0008270
PF14_0385,GO:0016459
MAL13P1.282,GO:0005737
NA,GO:0020003
PF10_0351,GO:0003723
PFA0760w,GO:0020002
PF14_0662,GO:0016020
PF13_0209,GO:0018106
PF14_0117,GO:0003676
PFC0555c,GO:0020011
MAL8P1.38,GO:0016787
PF13_0090,GO:0016192
PF13_0165,GO:0003676
PFF1490w,GO:0009396
PF11_0011,GO:0020003
PF13_0237,GO:0006260
NA,GO:0005509
PF11_0225,GO:0016020
MAL7P1.19,GO:0005783
PFL0970w,GO:0000350
MAL13P1.253,GO:0000375
MAL13P1.36,GO:0000178
PFL1185c,GO:0005739
PF14_0616,GO:0016020
PFL0740c,GO:0006457
PF11_0416,GO:0005524
PFE0865c,GO:0003723
MAL13P1.352,GO:0005576
PF11_0402,GO:0000166
MAL8P1.150,GO:0005737
PFI0375w,GO:0005840
PFB0270w,GO:0005515
PFA0750w,GO:0020013
MAL13P1.240,GO:0005737
PF13_0140,GO:0009396
NA,GO:0016021
PF11_0088,GO:0001106
PFF1590w,GO:0020002
PFI1315c,GO:0007165
PF13_0209,GO:0005634
PF13_0170,GO:0006425
PFA0165c,GO:0046872
PF11_0465,GO:0007017
PFE1370w,GO:0070389
PF10_0380,GO:0004672
PF10_0054,GO:0032040
PF14_0381,GO:0006783
PFB0423c,GO:0005634
PFB0425c,GO:0005634
PF10_0159,GO:0016020
MAL13P1.330,GO:0005524
PF13_0241,GO:0004252
PF13_0257,GO:0005737
PF13_0203,GO:0004519
PF13_0099,GO:0034399
PF14_0218,GO:0006897
MAL8P1.101,GO:0003676
PFD0935c,GO:0008233
PF14_0680,GO:0016020
PFB0450w,GO:0043952
NA,GO:0006352
PFL0935c,GO:0020033
PFC0990c,GO:0003774
PF13_0118,GO:0006627
MAL8P1.25,GO:0016020
PFI0805w,GO:0005886
PFL2410w,GO:0020011
PF14_0435,GO:0020011
PFD1140w,GO:0000166
PF11_0466,GO:0005215
PFD1145c,GO:0005515
PF08_0059,GO:0008426
PFL1230w,GO:0008168
PF10_0254,GO:0005737
PFL1465c,GO:0004176
PF07_0051,GO:0020030
PF14_0423,GO:0010608
PF11_0304,GO:0020011
PFD0020c,GO:0020033
PFC0915w,GO:0005524
PF14_0399,GO:0006471
NA,GO:0009405
PF11_0107,GO:0016021
PFB1055c,GO:0020035
PFC0860w,GO:0005524
MAL13P1.76,GO:0000439
PF11_0448,GO:0005085
PFE0855c,GO:0003677
PFI0550w,GO:0031362
PF14_0165,GO:0005524
PF10_0108,GO:0004386
PF14_0707,GO:0005634
PFL0595c,GO:0008379
PF11_0377-a,GO:0004672
PFL0770w,GO:0006434
PF13_0197,GO:0046789
PF07_0006,GO:0009986
PF07_0012,GO:0006351
MAL13P1.246,GO:0006813
PFI1050c,GO:0020011
PFI1365w,GO:0005740
PFC0945w,GO:0004672
PFL1550w,GO:0003824
PFF1115w,GO:0020011
PF14_0317,GO:0043231
PF14_0100,GO:0006206
PF11_0454,GO:0022627
PFB0910w,GO:0005737
PFD0625c,GO:0020030
PF14_0564,GO:0016020
PF14_0373,GO:0051537
PF14_0188,GO:0016021
PF14_0037,GO:0006351
MAL7P1.20,GO:0043022
PFF1560c,GO:0020003
PFD1245c,GO:0020002
PFD1135c,GO:0005634
PFD0600c,GO:0005622
NA,GO:0008152
PFL2165w,GO:0007018
MAL8P1.51,GO:0005784
PF11_0480,GO:0005622
PFF1560c,GO:0020002
PF14_0608,GO:0043486
PFL0490c,GO:0005739
PFI1805w,GO:0020036
PF11_0421,GO:0005737
PF14_0082,GO:0005516
PFI0230c,GO:0003677
PF14_0248,GO:0008121
PFF0845c,GO:0020033
PFE0915c,GO:0004298
PFF0755c,GO:0008270
PFI0240c,GO:0006825
PFL0350c,GO:0005524
PF10_0187,GO:0022625
PF14_0214,GO:0016020
MAL13P1.225,GO:0030508
PFI0175w-a,GO:0005524
PFB1050w,GO:0020036
PFD0755c,GO:0005524
PF11_0072,GO:0005840
PFA0145c,GO:0003676
PFL1030w,GO:0070258
PF11_0074,GO:0004527
PF10_0406,GO:0004872
PFL1465c,GO:0005839
PF11_0009,GO:0020003
MAL7P1.26,GO:0004674
PF14_0159,GO:0005525
PFC0490w,GO:0008250
MAL13P1.226,GO:0005737
PFA0185w,GO:0005524
PF10_0397,GO:0016020
PFA0515w,GO:0005509
PF10_0155,GO:0005515
PF14_0166,GO:0004824
PFL0600w,GO:0044164
PF11_0256,GO:0045254
MAL13P1.22,GO:0003677
PFL0705c,GO:0016020
PF14_0420,GO:0005509
PF13_0164,GO:0005634
PFA0220w,GO:0036459
PFB0920w,GO:0016020
PF13_0066,GO:0006633
PFC0275w,GO:0006072
PFI0190w,GO:0006412
PF14_0468,GO:0005856
PF08_0101,GO:0005524
PF14_0251,GO:0045454
PFC0785c,GO:0070682
PF13_0152,GO:0003677
PFI1585c,GO:0003735
PF07_0005,GO:0006644
PFI0005w,GO:0004872
PFI1065c,GO:0005737
PF13_0080,GO:0016779
PFD0311w,GO:0019243
PFF0100w,GO:0003676
MAL8P1.26,GO:0005886
PFI0100c,GO:0005524
PF14_0188,GO:0005634
PFB0345c,GO:0020003
MAL13P1.281,GO:0004819
PFF0535c,GO:0005840
PFL2625w,GO:0020013
PF11_0055,GO:0005788
MAL8P1.126,GO:0006979
PF14_0767,GO:0020013
MAL7P1.69,GO:0005509
PF13_0023,GO:0003899
PFL1010c,GO:0008270
PFF1485w,GO:0005509
PF14_0404,GO:0020011
PFL1910c,GO:0005524
PFE0605c,GO:0005524
PF10_0257,GO:0005634
PF07_0077,GO:0006338
PF14_0064,GO:0005737
PF14_0282,GO:0005737
PFI1590c,GO:0005643
PF11_0246,GO:0000166
PF11_0282,GO:0006399
PF11_0112,GO:0015031
PF13_0157,GO:0009165
PF08_0132,GO:0004352
PF11_0188,GO:0009408
PF13_0344,GO:0008641
PFC0555c,GO:0000166
NA,GO:0005622
PF10_0132,GO:0004629
PF10_0368,GO:0007017
PF07_0041,GO:0009432
PF14_0009,GO:0005886
PFD0555c,GO:0006400
PF14_0049,GO:0006888
PFA0370w,GO:0006412
PFF0775w,GO:0070280
PFL1720w,GO:0020011
PFE0445c,GO:0006886
PF10_0254,GO:0005524
PFC0500w,GO:0005739
PF13_0083,GO:0006629
PFE0145w,GO:0020011
PFA0390w,GO:0006302
PF14_0425,GO:0008154
PF11_0315,GO:0005524
PF13_0223,GO:0005739
MAL13P1.137,GO:0016459
PF13_0069,GO:0006413
PFB0467w,GO:0005622
PF10_0002,GO:0020003
PF14_0732,GO:0005737
PFA0565c,GO:0008270
PFF1025c,GO:0042823
PF14_0006,GO:0020033
PFL0565w,GO:0005737
MAL13P1.165,GO:0006506
PF13_0130,GO:0015992
PFC0035w,GO:0020036
PFL0815w,GO:0003677
PFD0680c,GO:0016579
PFD1015c,GO:0020013
PF10_0071,GO:0007266
PF11_0250,GO:0005730
PF13_0052,GO:0006364
PFE0825w,GO:0006810
PF11_0251,GO:0005783
PFB0275w,GO:0005886
PF14_0164,GO:0006536
PFI0025c,GO:0020033
PF11_0053,GO:0008026
PF10_0160,GO:0004672
PFE0810c,GO:0006412
PF11_0458,GO:0006367
PFD0400w,GO:0005737
NA,GO:0020036
PFC0855w,GO:0004842
PFE0465c,GO:0006360
PF10_0190,GO:0007155
PF14_0576,GO:0016579
PFL0150w,GO:0005737
PFD0540c,GO:0003779
PF10_0348,GO:0004872
PFD0645w,GO:0020036
PFE0960w,GO:0006412
PFF0935c,GO:0005856
PFD0720w,GO:0020008
PFC0725c,GO:0006846
PFA0590w,GO:0005524
PFC0740c,GO:0004842
PFA0115w,GO:0020011
PFD0325w,GO:0006350
PF14_0361,GO:0008565
MAL13P1.13,GO:0005737
PFF1370w,GO:0005524
MAL8P1.29,GO:0016021
PF13_0072,GO:0005634
PF14_0598,GO:0006094
PF14_0772,GO:0020033
PF14_0597,GO:0055114
PFF0740c,GO:0016021
PFL1260w,GO:0016787
MAL13P1.284,GO:0055114
MAL13P1.202,GO:0005737
PF13_0279,GO:0000439
PF14_0518,GO:0005739
PF13_0021,GO:0006986
PFA0760w,GO:0020036
PF11_0279,GO:0000166
PF14_0336,GO:0016192
PFI0030c,GO:0020003
PF13_0065,GO:0020020
PF14_0648,GO:0003779
PF14_0638,GO:0016020
MAL13P1.140,GO:0003774
PF14_0346,GO:0030260
PF11_0374,GO:0003723
PFL2105c,GO:0000785
PF14_0320,GO:0005524
PFL0575w,GO:0016491
PF13_0209,GO:0050896
PFE0845c,GO:0005840
PFA0380w,GO:0004672
PFB0140w,GO:0008270
PF14_0080,GO:0005737
PFL1945c,GO:0020011
PF11_0266,GO:0000375
PFA0580c,GO:0016888
PF13_0166,GO:0005524
PF14_0005,GO:0020033
PF13_0287,GO:0005525
PFL0100c,GO:0005524
PFA0515w,GO:0016773
PFI1160w,GO:0016979
PF14_0289,GO:0000315
PF14_0138,GO:0005737
MAL13P1.348,GO:0005789
PF14_0502,GO:0006376
PF14_0468,GO:0007067
PFC0635c,GO:0003743
MAL7P1.208,GO:0005515
PFL2630w,GO:0016020
PF11_0343,GO:0016021
NA,GO:0003899
PFC0210c,GO:0042025
PF11_0264,GO:0005739
PFD0450c,GO:0000375
NA,GO:0005576
PF11_0203,GO:0016021
PFC0550w,GO:0005783
PF13_0156,GO:0006511
PFB0205c,GO:0003676
PF10_0371,GO:0005634
PF13_0019,GO:0006814
PFL0655w,GO:0020011
PF14_0373,GO:0008121
PFC0750w,GO:0005525
PF14_0769,GO:0020035
MAL13P1.247,GO:0005634
NA,GO:0020011
PF11_0487,GO:0046789
PF14_0094,GO:0005622
PFE0465c,GO:0005736
PF10_0390,GO:0020036
PF14_0756,GO:0020011
PFC0680w,GO:0046872
PF10_0265,GO:0006357
MAL7P1.144,GO:0004672
PFE0410w,GO:0031355
PFF0615c,GO:0046658
PFI1463w,GO:0006810
PFL2225w,GO:0070258
PF10_0396,GO:0020013
PFC0265c,GO:0016020
PF10_0275,GO:0016020
PF14_0580,GO:0006355
PFE1330c,GO:0005634
PFF0375c,GO:0005814
PF07_0132,GO:0020033
PF14_0167,GO:0006457
PF13_0213,GO:0003735
NA,GO:0003735
PFL2290w,GO:0005764
PF14_0688,GO:0000974
PFL2545c,GO:0051246
PF13_0218,GO:0042626
PF10_0237,GO:0006396
PFF1410c,GO:0004514
PFF1285w,GO:0005737
PF14_0326,GO:0000027
PFC0995c,GO:0005783
PFF0615c,GO:0045177
PF11_0280,GO:0005732
PFA0455c,GO:0005886
PFA0195w,GO:0016020
PFE0815w,GO:0020011
MAL8P1.7,GO:0005524
PFI0030c,GO:0020033
PF14_0112,GO:0005524
MAL7P1.55,GO:0020030
PF14_0455,GO:0055085
PF13_0265,GO:0016021
PF13_0041,GO:0006886
NA,GO:0016149
PFL2460w,GO:0000910
PF11_0515,GO:0016020
PFD0995c,GO:0020033
PFL0025c,GO:0020035
PFB0640c,GO:0030134
PFF0890c,GO:0016020
PF14_0186,GO:0009055
MAL8P1.37,GO:0005737
PFD0750w,GO:0005846
PFC0525c,GO:0004674
PF14_0348,GO:0020011
PF14_0023,GO:0009982
PF14_0500,GO:0006886
PF11_0183,GO:0005634
PFL1200c,GO:0003676
PF14_0248,GO:0005739
PF11_0469,GO:0003677
PF10_0395,GO:0016020
PF10_0376,GO:0005737
PFE1155c,GO:0046872
PFL0785c,GO:0043022
PFI1155w,GO:0005525
PFL2645c,GO:0020036
PFD1240w,GO:0020013
MAL7P1.216,GO:0020033
PF10_0120,GO:0006122
PF14_0004,GO:0020033
PFC0745c,GO:0004298
PFA0335w,GO:0003924
PFI1820w,GO:0009405
PF13_0172,GO:0020011
PF11_0292,GO:0016272
PF10_0073,GO:0005737
PF13_0339,GO:0016020
PF10_0230,GO:0005524
PF14_0455,GO:0046873
PFL1910c,GO:0016874
PF13_0305,GO:0005737
PFA0425c,GO:0051082
PFA0065w,GO:0020036
PFD0625c,GO:0004872
PF14_0246,GO:0015977
MAL13P1.14,GO:0003724
PFI1455c,GO:0020039
PFE1330c,GO:0005737
NA,GO:0000042
PF07_0072,GO:0006468
PF11_0090,GO:0042254
PFB0440c,GO:0006350
PFI0390c,GO:0020011
PFA0195w,GO:0005737
PF14_0227,GO:0005524
PFD0980w,GO:0006633
PF14_0015,GO:0016787
PF14_0218,GO:0006338
PFL1840w,GO:0016021
PF10_0328,GO:0001047
PFA0740w,GO:0020035
PFE1355c,GO:0004843
PFF0730c,GO:0006633
PFI1240c,GO:0020011
PFB0545c,GO:0003735
PF11_0283,GO:0016020
PF10_0262,GO:0005737
PF14_0104,GO:0003743
PFL1225c,GO:0005737
PFC0261c,GO:0065002
MAL8P1.32,GO:0005783
PF14_0448,GO:0006412
PF13_0079,GO:0005737
PFC0765c,GO:0006260
PF13_0210,GO:0005576
PF13_0049,GO:0006412
PFL2550w,GO:0006457
MAL8P1.132,GO:0008017
PF11_0089,GO:0016459
PFC0845c,GO:0000151
PFF1195c,GO:0005524
PF14_0383,GO:0005634
PF13_0242,GO:0051287
PFL0020w,GO:0003676
PF07_0095,GO:0008193
PF11_0129,GO:0003723
MAL7P1.73,GO:0007165
MAL7P1.106,GO:0016021
PF10_0260,GO:0006817
PF14_0066,GO:0006364
PF11_0270,GO:0042493
PF10_0081,GO:0006508
PFE0410w,GO:0008524
PFI0215c,GO:0016021
PF14_0309,GO:0006464
MAL13P1.119,GO:0007165
MAL13P1.360,GO:0008641
PF08_0125,GO:0005874
MAL13P1.51,GO:0060627
PFL0775w,GO:0016021
PF14_0041,GO:0006412
PFE1195w,GO:0006607
PF11_0378,GO:0005524
PF13_0355,GO:0016020
PFL1845c,GO:0016020
MAL8P1.13,GO:0016021
PF07_0089,GO:0020011
PF11_0292,GO:0051082
PFC0955w,GO:0005524
PFE0900w,GO:0004842
PFC0675c,GO:0003735
PF13_0253,GO:0008654
PF11_0448,GO:0005634
MAL8P1.9,GO:0017070
MAL13P1.270,GO:0019773
PF11_0312,GO:0005840
PFA0045c,GO:0020002
MAL7P1.158,GO:0005515
PF10_0013,GO:0020036
PFL1230w,GO:0042254
PFF1065c,GO:0005737
PF14_0037,GO:0003824
PF07_0069,GO:0005634
PF10_0318,GO:0016021
PF08_0009,GO:0044237
MAL8P1.161,GO:0020011
PFE0060w,GO:0009986
PF07_0049,GO:0020013
PF08_0129,GO:0004723
PF13_0061,GO:0005739
PF07_0072,GO:0005524
PFC0030c,GO:0020002
PF13_0172,GO:0006304
PFE0690c,GO:0007264
PFI1295c,GO:0016021
PF13_0211,GO:0004674
PF13_0024,GO:0006914
PFD1165w,GO:0004674
PFI1625c,GO:0004222
PF13_0102,GO:0031204
PFL1540c,GO:0005524
PFL0365c,GO:0016787
PFI0685w,GO:0001522
PF13_0324,GO:0043952
PF11_0009,GO:0020002
PF11_0198,GO:0008168
PF10_0127,GO:0006511
PFC0380w,GO:0008138
MAL7P1.149,GO:0005581
PFD0005w,GO:0050839
PFD1220c,GO:0016020
PF14_0489,GO:0017136
PF14_0749,GO:0030497
PFE0545c,GO:0005737
PFC0965w,GO:0005634
PFB0560w,GO:0003924
PFA0525w,GO:0008270
PFI1090w,GO:0006556
PF10_0279,GO:0005737
PFL0560c,GO:0004003
MAL13P1.14,GO:0004004
NA,GO:0003735
MAL13P1.124,GO:0051301
PFL1340c,GO:0005524
PFF0245w,GO:0006412
PFL0210c,GO:0003723
PFE0705c,GO:0005515
PF08_0105,GO:0020002
PF08_0047,GO:0016020
PFI0720w,GO:0016021
PF11_0108,GO:0005634
PFB0845w,GO:0016021
PFD1155w,GO:0009405
PFB0140w,GO:0016409
PFL0755c,GO:0030983
PFL2240w,GO:0055114
PFD0225w,GO:0006817
PFD0420c,GO:0006281
PFE0460c,GO:0005634
MAL8P1.8,GO:0055114
PF10_0004,GO:0020002
PFI1640c,GO:0008233
PFI1285w,GO:0004672
MAL13P1.147,GO:0000166
NA,GO:0051082
PFD0990w,GO:0032790
MAL8P1.21,GO:0016192
PF14_0315,GO:0008270
PFE0920c,GO:0005634
PF13_0187,GO:0005524
NA,GO:0004842
PF11_0232,GO:0005524
PF11_0228,GO:0020011
PFL1790w,GO:0016887
PF11_0249,GO:0000724
PF10_0252,GO:0005758
PF14_0021,GO:0005737
PF14_0022,GO:0005737
PFF0775w,GO:0042819
PF13_0309,GO:0005730
MAL7P1.151,GO:0003886
PF14_0376,GO:0032259
PFD0855c,GO:0008270
PFE1360c,GO:0008235
PF13_0114,GO:0020011
PF14_0681,GO:0007205
PF14_0639,GO:0003677
PF14_0266,GO:0046857
PF14_0456,GO:0005730
PFE1135w,GO:0016226
PF10_0168-a,GO:0005794
PF10_0168-b,GO:0005794
PF13_0178,GO:0043023
MAL13P1.213,GO:0005736
NA,GO:0007155
PFC0890w,GO:0006886
NA,GO:0005852
PFF0285c,GO:0005634
PF11_0079,GO:0005524
PF10_0080,GO:0003677
PF14_0661,GO:0051082
PF08_0013,GO:0015095
PFE0795c,GO:0016791
PFL2160c,GO:0009396
MAL13P1.209,GO:0005622
PF11_0038,GO:0016020
PF13_0129,GO:0019843
PF14_0446,GO:0004392
PFD0055w,GO:0020003
PFD1110w,GO:0006810
PFI0510c,GO:0000287
PFF1150w,GO:0003723
PF11_0284,GO:0016020
PFI0240c,GO:0005507
PF07_0039,GO:0005737
NA,GO:0005840
PF10_0335,GO:0017111
PFD1195c,GO:0020011
PFL1960w,GO:0020030
PFB0670c,GO:0016020
PFA0460c,GO:0007021
PFD1060w,GO:0004004
PF14_0010,GO:0016020
PF10_0066,GO:0045454
PF11_0096,GO:0046777
PF14_0046,GO:0003677
PF11_0377-a,GO:0005515
PFI1415w,GO:0004672
PFA0175w,GO:0006817
PF11_0059,GO:0016021
PFC0245c,GO:0015031
PF14_0408,GO:0005737
PF13_0011,GO:0046983
PFI1830c,GO:0020002
PFI0525w,GO:0005524
MAL13P1.278,GO:0005515
MAL8P1.205,GO:0005737
PFL1880w,GO:0006810
PF10_0375,GO:0016020
PF08_0014,GO:0003735
NA,GO:0003735
PF14_0667,GO:0003774
MAL13P1.154,GO:0009341
PFL2335w,GO:0005634
PF13_0257,GO:0004818
PF10_0108,GO:0006508
PF10_0070,GO:0016020
PF14_0141,GO:0005622
PFD0110w,GO:0020007
PFB0035c,GO:0020003
PFI0855w,GO:0006260
PF08_0057,GO:0000166
PFD1000c,GO:0009405
PFI1580c,GO:0018345
PF11_0187,GO:0016192
MAL8P1.58,GO:0008444
PF14_0690,GO:0006355
PFE0845c,GO:0006412
PF10_0082,GO:0016021
PFD0935c,GO:0003724
PF10_0409,GO:0006464
MAL13P1.395,GO:0005739
PF10_0337,GO:0005525
PFI0155c,GO:0005525
PFL1025c,GO:0016020
PF08_0008,GO:0046658
PFI0680c,GO:0006420
PFD1037w,GO:0005789
PF11_0302,GO:0007165
PF14_0277,GO:0005737
PFL2125c,GO:0000439
PFL0315c,GO:0005516
PF14_0337,GO:0016459
NA,GO:0003918
PFC0290w,GO:0006412
PF14_0046,GO:0004519
PFL1660c,GO:0016020
PFF0215w,GO:0020011
PFF1450w,GO:0016192
MAL13P1.278,GO:0005524
PF13_0189,GO:0006260
PF11_0157,GO:0009331
PF10_0412,GO:0000737
PF14_0506,GO:0005737
PFE0830c,GO:0005886
PFF1000w,GO:0003723
PF14_0040,GO:0020009
MAL13P1.216,GO:0005524
PFC0190c,GO:0016020
PFI0535w,GO:0016021
PF13_0129,GO:0015934
PFF0160c,GO:0042493
PF11_0116,GO:0003723
PF14_0239,GO:0005524
PFL2570w,GO:0006810
PF14_0576,GO:0004843
NA,GO:0016020
PFD0615c,GO:0020033
PF13_0258,GO:0005737
MAL13P1.135,GO:0031338
PFL0975w,GO:0005634
PFF0200c,GO:0042162
PF10_0038,GO:0003735
PFL2605w,GO:0020002
PF13_0017,GO:0019464
PF11_0480,GO:0003743
NA,GO:0005737
PFE0630c,GO:0004588
PF14_0113,GO:0008380
PF13_0306,GO:0003777
PFI1475w,GO:0005515
PFE0275w,GO:0006350
PFI0020w,GO:0020033
PF11_0262,GO:0005737
PF14_0477,GO:0003924
PF14_0316,GO:0005634
PF14_0021,GO:0006797
PF14_0022,GO:0006797
PF11_0209,GO:0016740
PF08_0140,GO:0020035
PF08_0071,GO:0006801
PF14_0773,GO:0016021
PFL0295c,GO:0016021
PFC0560c,GO:0019992
PFF1385c,GO:0006974
PFI1045w,GO:0005737
PFI1655c,GO:0005622
PF14_0655,GO:0033679
PF11_0371,GO:0000166
PF14_0341,GO:0006096
PF14_0642,GO:0015934
PF14_0547,GO:0016020
PF14_0345b,GO:0005622
PF14_0406,GO:0005622
PFC0990c,GO:0005524
PFD0565c,GO:0003676
PF14_0725,GO:0051258
MAL7P1.340,GO:0015986
PFI0840w,GO:0005886
PFD0207c,GO:0016787
PF14_0379,GO:0005737
PF14_0082,GO:0016459
PF11_0289,GO:0016020
PFE0625w,GO:0020020
MAL7P1.208,GO:0005783
PF11_0341,GO:0016020
PFE1630w,GO:0020002
PFB0345c,GO:0050776
PF14_0240,GO:0005622
PFL2665c,GO:0009405
PFD0165w,GO:0036459
PF08_0018,GO:0005525
PFC0640w,GO:0043395
PFC0565w,GO:0003924
MAL8P1.86,GO:0016209
PF08_0075,GO:0022625
PFL0585w,GO:0030433
PFI0375w,GO:0003735
PFE0405c,GO:0020011
PF08_0062,GO:0005886
PF14_0468,GO:0051301
MAL13P1.82,GO:0003881
PFE0405c,GO:0016021
PF14_0220,GO:0019904
PF10_0075,GO:0003700
PFL2615w,GO:0020013
PFL1295w,GO:0008242
PFE0270c,GO:0006298
PFB1005w,GO:0020002
PFB0725c,GO:0016409
MAL7P1.158,GO:0005737
NA,GO:0005840
MAL7P1.158,GO:0043022
PFI1725w,GO:0004832
PFL1035w,GO:0005524
PFE1190c,GO:0016021
MAL13P1.22,GO:0020011
PF14_0240,GO:0003735
PF11_0356,GO:0005737
PF07_0045,GO:0016192
NA,GO:0016020
PF14_0537,GO:0006420
PF13_0161,GO:0003774
PFE0025c,GO:0016020
PF08_0039,GO:0005622
PF13_0048,GO:0000290
NA,GO:0008168
PF13_0041,GO:0005634
PFE1605w,GO:0030430
MAL7P1.77,GO:0006508
PFL0190w,GO:0004842
MAL7P1.38,GO:0007049
PF11_0437,GO:0006412
PFB0590w,GO:0016020
PF07_0126,GO:0006355
PF11_0139,GO:0018342
PFC0241w,GO:0005622
PFC0215c,GO:0005524
PFB0500c,GO:0005525
PF08_0034,GO:0005634
PF14_0458,GO:0016020
PFA0335w,GO:0006913
PFI0835c,GO:0006289
PFL2515c,GO:0020036
PF10_0253,GO:0016459
PF14_0566,GO:0020011
PF13_0248,GO:0046658
PFI1715w,GO:0005524
PF11_0527,GO:0005524
PFL2660w,GO:0020036
PF13_0170,GO:0005524
PF14_0677,GO:0006364
PF11_0184,GO:0005524
PFF1220w,GO:0020011
PF08_0056,GO:0008270
PF14_0815,GO:0005634
PFC0890w,GO:0030134
MAL8P1.213,GO:0042000
PFF0180w,GO:0005524
PF14_0255,GO:0005739
PF13_0053,GO:0005768
PF11_0145,GO:0046872
PF14_0232,GO:0005737
PFL0125c,GO:0001510
PFC0440c,GO:0004386
PFE1255w,GO:0030915
PF11_0517,GO:0020002
PF10_0123,GO:0005524
PF10_0132,GO:0032065
PF08_0011,GO:0004823
PFD0950w,GO:0003924
PFI1545c,GO:0051603
MAL13P1.162,GO:0006986
PFB0860c,GO:0005524
PFL0935c,GO:0020013
PF13_0142,GO:0005681
PF13_0004,GO:0020013
PF13_0003,GO:0020002
PF10_0309,GO:0003676
PFE0045c,GO:0004672
PF14_0355,GO:0016021
PFD0935c,GO:0004197
PF11_0086,GO:0003723
PF13_0218,GO:0043190
MAL8P1.66,GO:0005886
PF14_0314,GO:0006334
MAL7P1.162,GO:0005524
PFB1055c,GO:0009405
PFF1180w,GO:0008270
PF14_0642,GO:0006412
PFF0520w,GO:0005524
PF13_0144,GO:0030060
PFF0650w,GO:0042254
PF10_0359,GO:0045454
PFC1115w,GO:0020003
PFB0040c,GO:0020003
PFL0375w,GO:0005737
PFI1110w,GO:0006807
PFF1015w,GO:0006355
PF14_0249,GO:0005737
PF14_0243a,GO:0005856
MAL8P1.40,GO:0006417
PF08_0141,GO:0016337
PFD0375w,GO:0016020
PF08_0125,GO:0005815
PFB0225c,GO:0005524
PFA0470c,GO:0006355
PF14_0815,GO:0003677
PFD0405c,GO:0005622
PFE0485w,GO:0046854
MAL8P1.216,GO:0020013
MAL8P1.77,GO:0005783
PF07_0112,GO:0019773
PFD0910w,GO:0044312
PFF1120c,GO:0016021
