PlasmoDBID	5-Fluorouracil	Proguanil	MMS	Artemisinin	Doxycycline	Atovaquone	Chloroquine	Chloramphenicol	Tafenoquine	Methotrexate	Geldanamycin	Rapamycin	E-64	Nelfinavir	Epoxomicin	Cerulenin	PPMP	z-Val-Asp	Fosmidomycin	Apicidin	JQ1	Dideoxyadenosine	Curcumin	Olomucine	Fenofibrate	SJ140722	SJ119930	SJ194935	SJ292024	SJ77572	Vincristine
PF11_0424	0.995014763	1.012129537	0.950033843	1.045136626	1.012179737	1.060932166	0.958773014	0.997674911	1.02231695	0.979155971	0.986648723	0.849731796	0.87789524	1.006355564	1.237092877	1.192920011	0.96997062	1.0599219	1.014111638	0.97716139	1.103915139	0.886953873	1.209169013	1.012289244	0.905277551	0.974258724	1.191803068	1.075787048	0.789342589	1.148977053	0.969685041
NON_CODING_00116	1.393546335	0.772742616	0.904644082	0.717011122	1.212598376	1.220815633	0.939703907	0.667453865	1.193809323	0.828989948	0.837683953	1.016819052	1.195140652	0.718445124	0.832459566	1.122134837	0.76369389	0.942853825	0.782160366	1.006948133	1.415418372	1.199026354	1.315299596	0.939249224	1.302727323	1.031149862	1.123590931	1.201746824	0.71587953	1.243685047	0.914588245
PFE0195w	1.0172065	0.992995824	0.93006759	0.999357063	1.067394408	1.089271531	1.099854536	0.91792977	1.060328437	0.954663709	0.953449564	1.040809503	0.949102379	1.02057267	0.990104803	1.018990148	0.942260302	0.923897852	0.994556041	1.006906172	1.037642003	1.077856744	1.164238907	0.995344267	0.968064625	1.062262747	1.333348743	1.145460124	0.721933526	1.056791254	0.939352516
PF11_0346	1.006519862	1.051692686	1.01593116	0.992318468	1.269098721	1.035469334	1.095000226	0.725903788	1.078527354	0.975258592	0.968756093	1.118020377	0.986259835	1.037921929	0.977906423	0.980386861	0.837662786	0.85371863	0.79781618	1.192797698	0.959956355	1.16739472	1.263777828	0.927226642	1.107396732	0.983723021	0.895666854	0.990917631	1.088573831	0.961077693	1.128924164
PFA0425c	1.024388213	0.944026405	0.943553563	0.969832434	0.86085328	1.116414275	1.093498786	0.977254975	1.01888673	1.010057123	0.978488581	1.068525061	1.05797043	0.939539361	1.161673944	0.827153715	0.994821316	0.900526164	0.917210457	1.037972317	0.998404671	1.21059845	1.012458033	0.964427558	1.015215157	1.048607314	1.127910542	1.080902658	0.908350342	1.079506525	1.181730638
PFL1040w	1.028824043	0.918858153	0.980617506	1.047137302	1.192553694	1.064359329	1.056604421	0.781576778	1.169873403	0.974317845	0.960276616	0.858168776	0.941888112	0.976305208	1.086306991	1.212274435	0.947024921	1.105524962	1.001121969	0.953188776	0.973820564	0.865623175	1.176112397	1.019672754	0.98621704	0.958452634	1.364978572	1.123414924	0.771407947	1.048095852	0.925477635
PFE0765w	1.001553009	0.977753894	0.977174548	1.032232031	1.07240148	1.027256863	1.020154368	0.927655704	1.044194113	0.97770285	1.028313367	0.975547607	0.866724821	0.975613919	1.082327242	1.00134775	1.02948156	1.050324146	1.033084952	0.948160903	1.028013855	0.957604684	1.335899104	1.042584642	0.911264728	1.055016475	1.089182252	1.03864478	0.940479513	1.01816733	1.003885096
PF11_0052	0.995434175	0.951079742	1.104154491	0.966066776	1.032212088	1.02095405	1.020676165	0.963766873	0.976304094	0.998578758	0.995181776	1.317532354	1.2152079	1.08175774	0.910412149	0.632874987	0.86087472	0.695090995	0.752061427	0.952253382	1.005953243	1.399764787	1.014729972	0.961356501	1.18939076	1.043807316	0.996423419	1.022286255	1.05869199	1.024676086	1.309747795
PFA0305c	0.832236459	0.867543592	1.239686737	0.906792895	1.011792102	0.83707809	0.874996094	1.51540168	0.830014043	0.753102715	0.994809617	0.673520608	0.925931811	0.996770123	1.53791707	1.196229995	0.943182998	0.984334632	0.890976907	1.097107034	0.992695128	0.63721469	1.950608098	1.127715494	0.877981577	0.986991132	1.051072862	1.020847802	0.836762424	1.013084617	1.064378452
PF13_0347	0.903135853	0.966839102	0.957799197	1.06531554	1.126775225	1.021874219	1.169716105	0.723315665	1.183168827	1.042799836	0.975274229	0.871824892	1.036243316	1.155516389	1.004836517	1.024830861	0.857431641	0.865415498	0.860108372	0.881153459	0.917802969	0.891936155	1.498953604	0.974692079	1.293641091	0.91039068	0.968850742	1.033250937	1.286958811	1.01145507	0.987329133
PF13_0249	0.963879104	1.075745844	1.021640311	1.022870535	1.048140505	1.087501723	1.005661468	0.923295805	1.094529891	0.963392365	0.988301055	1.003317624	0.947721605	1.117018107	0.8214558	1.005374649	0.956258173	0.975302251	1.010232773	1.041937719	1.068261268	1.147113796	1.045487709	0.938253186	1.247564487	1.069344898	1.043334221	1.048380191	1.011876716	0.99897617	0.776455759
PFF1375c	1.049681271	0.978939169	0.901854878	1.014476079	0.929916792	0.990930418	1.061637386	1.010960975	1.033834259	1.038343704	0.981971503	1.160999263	1.357816816	1.004796822	0.764234216	0.828606399	1.059465737	0.997814587	1.04594323	0.965895604	1.010252905	1.30116721	0.333647826	1.192363806	1.126834409	1.046028968	0.992411686	0.985945262	1.000387925	1.044517896	1.25679264
PF07_0118	1.032111572	1.104746746	1.085453299	1.04094798	1.034221894	1.068940146	1.0850602	0.769057818	1.011162027	0.948465726	0.948535042	0.85132004	0.821555098	1.063643187	0.957950769	1.144709044	0.922846594	0.986510059	1.013133913	1.000837474	1.038791218	1.007202407	1.537399249	1.039757595	0.93624025	1.045982425	1.191660798	1.0761984	0.788472683	0.987868431	0.927431975
PF14_0676	1.01608975	0.944388702	1.180507133	1.035386932	0.966096683	0.9792137	0.999780691	0.952858418	1.038454712	1.010921023	0.952366283	1.067189287	1.100349337	0.879079562	1.06698784	0.756763874	1.024190238	0.965566527	1.053280848	1.026389793	1.068462259	1.140330267	0.717873163	0.968146904	0.99161813	1.022357384	1.1799501	1.132850353	0.873048313	1.244394658	1.113211807
PFC0550w	1.032167282	0.974417381	0.896432437	0.973019799	1.055315506	1.010337029	1.054435658	0.952451969	1.05136376	1.017719755	0.928261301	1.240205705	0.956991539	0.939769991	0.846087714	0.697534869	1.035485896	0.850793139	0.98144146	1.107915598	1.063860843	1.297186432	0.830758592	0.903803462	1.054318437	1.076397087	1.344868375	1.177233885	0.765004336	1.25734689	1.09487099
PFL0340w	1.010037069	0.9455467	0.923172011	0.931727957	1.174221253	0.961067086	1.03635834	1.039978922	1.029820114	0.99597438	0.955437064	1.240974403	1.065899185	1.225046221	0.855921612	0.977982955	0.843297077	0.893326967	0.821146381	1.156781363	0.944926937	1.078824356	1.048803195	1.054259336	1.241080359	1.124094171	0.954167061	0.944029515	0.979605088	1.046349346	0.967818777
PFI1430w	1.012780176	0.972741822	1.017917617	1.039476367	0.884389822	1.04649299	1.074663985	0.948104493	1.023504101	1.012813181	0.96461627	1.084616442	1.091384933	0.934663844	0.991828269	0.84072729	0.898994603	0.863660006	0.865690329	1.000948771	1.077825998	1.158349722	0.892330898	0.825913136	1.12806311	1.049137039	1.405686662	1.21710025	0.799098871	1.230107257	1.113939011
PF14_0268	1.031913938	1.022200073	0.985281399	0.985100064	1.026892864	1.037291705	1.04605732	0.912964216	0.984434709	1.006059747	0.930634632	0.977873912	0.899141448	0.990599329	0.998693445	1.092393618	1.016065909	1.097248449	1.093562726	1.082154242	1.031711593	0.944995008	0.817513729	1.067780755	1.047970654	1.047134098	1.324337913	1.136938462	0.746109837	1.110617328	0.975170154
PF10_0016	0.938281594	1.034734536	1.073713445	0.882641142	0.982409808	1.149616839	1.01993609	0.936063189	1.109134982	1.012410049	0.985762987	1.469352697	1.066973701	0.933153471	0.598578818	0.568209959	0.840481677	0.759497805	0.830736613	0.967347602	1.067752782	1.516199994	0.310701696	0.939613396	1.245077956	1.279944797	1.615329065	1.311107303	0.664740368	1.265283565	1.091866238
MAL13P1.332	0.962642804	0.977868705	1.268638833	0.926879516	0.841475372	0.981308791	0.977469732	0.93299929	1.067051647	1.004032157	0.92869157	0.87351507	1.15523005	0.963669073	1.127937984	0.944857113	1.006157827	0.9167411	0.94030843	1.141137136	0.998606769	1.097802105	0.86768907	0.921335976	1.083091954	1.09869359	1.228881114	1.105922611	0.864549504	1.092659219	1.168249344
PFA0440w	0.919701431	0.972407458	1.066696359	0.858573426	0.993647287	1.053587479	0.957363067	1.284123595	0.97703848	0.912372756	1.048739546	0.79145827	1.40792745	1.050612587	1.206978533	1.12697803	0.922304687	0.951437103	0.982366679	0.878635061	0.923761243	0.843423027	1.329158284	1.002677322	1.070499233	1.053735045	0.827697033	0.981088607	1.061254186	0.937392435	1.072279136
MAL13P1.221	1.070168164	1.024915818	1.010895015	1.007082515	1.004102704	1.055443683	1.045735227	0.822666571	1.072079126	1.045425827	0.934716609	1.101498165	1.243022894	0.911286171	0.943529625	0.765575625	0.975812917	0.863819557	0.95237229	1.21791538	0.952769716	1.354469973	0.775322493	1.075611138	1.021030472	1.043775429	1.059723805	1.046844605	0.903164253	0.984975731	1.179930177
PFL2090c	1.04373193	0.816660259	1.374072637	0.947543224	0.955260708	0.978494309	1.020421044	0.782120913	0.990019707	0.959686948	0.962274217	1.13008785	1.417712852	1.021912304	0.993191851	0.706493466	0.926746402	0.767497919	0.781892838	1.028102494	1.080053613	1.263550761	0.741364841	0.891186132	1.043214467	1.040056503	1.181307087	1.124189372	0.912205883	1.223412286	1.361116959
PFF0890c	0.694649057	1.230184695	0.980292245	0.750302357	0.883493953	1.09775446	0.861263822	1.435972134	0.81898874	0.91235257	1.018856154	0.855060986	0.80028072	1.133575054	0.924244969	0.918574703	0.67680763	0.731884418	0.766785955	1.043450259	1.029479267	0.616278404	1.388699498	0.873808892	3.393230031	0.958644932	1.025407094	0.921343363	0.969499256	1.060058128	0.694015616
PF10_0338	1.027114578	0.976126449	0.96602503	0.955947312	1.059998968	1.012202943	1.099390195	0.856147285	1.053438168	0.966853412	0.988025381	0.947319465	1.270509293	1.065382563	1.141961629	0.956975446	0.748123872	0.719219106	0.689183928	0.925210253	0.985064487	1.008030155	1.564067638	0.965462728	0.973013104	1.117402125	1.094955783	1.086592357	0.867583508	1.188278078	1.189419802
PFL0050c	1.028952895	1.034273905	1.038016255	1.024101584	0.908266903	0.949175645	0.97884273	0.959641177	1.029648281	1.080507492	1.008842639	1.27170303	1.015108569	1.001801789	0.668889864	0.82630738	1.11150708	0.945377188	1.039938331	1.029264013	1.097502782	1.189330418	0.353695552	1.045886616	1.127300227	1.177661012	1.301719643	1.101634841	0.747467691	1.191159414	1.181362405
PF14_0036	1.037319882	1.01784687	0.764478972	1.069548521	1.097052566	1.120262936	1.07581057	0.767983655	1.134053603	1.035934503	0.963503361	0.956059939	1.359338969	0.920063271	0.975363323	0.943961057	0.961387051	0.829266232	0.902548196	0.97355454	1.027539166	0.98762698	1.173340672	0.917935759	1.091136427	1.054196788	1.181264717	1.082770973	0.912131489	1.100509562	1.030833185
PF13_0072	0.919689134	0.973601332	1.125689544	0.978156149	0.997539016	1.028253501	0.946586968	1.057437252	1.014601125	0.954897474	0.993067619	1.026961695	0.933048803	1.051796881	0.963665624	1.099039488	1.073547863	1.040206259	0.997986262	0.986794933	1.082450998	0.982109667	1.031160533	0.995341321	1.0385708	1.003848822	1.11984629	1.066619316	0.898973747	1.110895864	0.971656691
PFC0720w	0.997260829	0.938358364	1.024638608	0.982107287	1.008831663	1.059112173	1.023273537	0.843819707	1.13560806	1.001941072	0.968390223	1.042935879	0.932285707	1.033591066	0.818940274	0.998287161	1.057158155	1.014012751	1.059418682	1.017662128	1.048088437	1.277060183	1.221225217	0.944226169	1.019163615	1.047752608	1.092113618	1.045987184	0.983303262	0.949802575	0.877547731
PFD0165w	0.985750456	0.977439787	0.866254178	0.978615945	1.193012972	1.216535231	1.028465316	0.813189166	1.138675779	0.97423974	1.05142147	1.181308275	1.017964855	1.069187257	0.889472621	1.039838379	1.022554113	0.935204563	0.970361355	0.903199488	1.044278098	0.972391839	0.989747988	0.973289622	1.056028011	1.04629141	1.066485412	1.02736185	1.013551524	1.081439945	0.939748003
MAL7P1.127	1.062007321	0.903446105	1.018642672	0.993219879	1.079692709	0.960977141	1.035466411	0.937187167	1.002107129	0.953930099	0.980017849	0.797194292	0.972741945	0.949181502	1.0382392	1.239799808	1.002747621	1.111499966	1.003896187	1.048202319	1.059385997	0.994051841	1.522526046	0.977566923	0.939007594	1.017975644	1.069004794	1.053128445	0.897435657	0.978785227	0.86423544
PF11_0480	0.926962707	1.05165712	1.517697539	0.935344257	1.010381645	1.029971063	0.94228101	0.791460602	0.859097192	0.952202073	0.988113802	0.559712295	0.86322725	0.946499411	1.113235681	1.268047561	0.985774841	1.174923611	1.080795195	0.970503956	1.00925736	0.801477411	2.27473396	1.032064536	0.773128135	0.935475611	0.997205768	0.9927001	1.019113533	0.916459877	0.743771937
PF11_0303	1.005892586	0.994365981	1.110290064	1.02052725	1.017009335	0.984880966	1.055383387	0.92490224	0.952294376	0.982443071	0.94980352	1.178152255	0.995174819	0.994563036	0.907942565	0.866460093	0.986988999	0.938429924	0.96081605	1.028270655	1.00301471	1.235844943	0.800966144	0.978596085	1.040854763	0.999357948	1.213682656	1.129597643	0.924647423	1.139014388	1.141591036
MAL8P1.34	0.997419659	1.01673674	0.917897508	1.018307988	1.123291549	1.10655679	1.075380665	0.879806513	1.110593206	0.934303911	1.045750132	1.075246576	0.952984033	1.018907484	0.768513914	0.97374965	0.873579375	0.828475938	0.910917462	0.914216931	1.08601166	1.036513074	1.398178513	0.92146331	1.14900508	1.051356802	1.349085496	1.125476399	0.783715107	1.12042685	0.897651775
PF13_0040	1.021733356	0.975508467	1.127718452	0.973108414	0.977327796	0.837117568	0.898555331	1.011378843	1.051210373	0.965477806	0.992383562	1.197035223	1.062738606	0.92787198	1.049234538	0.886984196	1.052457814	0.952458806	0.950858519	0.990425259	1.092272258	1.026327322	0.81313191	0.938965741	1.07222237	1.076180858	1.204849692	1.073039187	0.805146719	1.326749602	1.130973342
PFL0285w	0.953028762	0.980526108	1.101731016	1.068729449	1.093493667	1.097645463	1.050932817	0.933383621	0.951426906	0.845673379	0.997482756	1.173707355	1.188160441	1.008353689	0.991985466	0.952640271	0.765252478	0.889013142	0.767771368	1.03048463	1.108125229	1.096978149	0.942399452	0.949800146	1.433982249	1.112132058	0.963168419	0.939573035	0.973421794	1.15202252	0.948288364
PFE1030c	1.038271402	0.921427742	1.003822117	1.030042759	0.809062645	0.997656477	1.092300505	1.138100997	0.920677931	1.000944516	1.022957527	0.875020609	1.205192931	0.990594659	1.044693652	1.092707916	0.887711377	0.915717152	0.92268068	0.997811836	0.900528471	1.043434206	1.78225927	1.125227734	0.963456509	1.043256955	0.779422325	0.910180761	1.105710718	0.824194784	1.076225452
PFD0350w	1.069351381	0.908598923	1.047475493	1.052543584	0.918594019	1.065611764	1.070585767	0.824011969	1.055366695	1.01281888	0.982125928	0.976179172	1.128622205	0.861312585	0.988144909	1.09637323	0.967708883	1.002958521	0.883847199	1.024132144	0.98888575	1.319013804	0.842517024	0.916323444	1.172341816	1.054906527	1.101885386	1.075951891	0.835069308	1.091803951	1.125893432
PFL1050w	0.990793217	0.975725709	1.128013201	0.963238621	1.037051225	1.027774855	0.979764235	1.008195201	0.939599064	0.971181846	0.997203987	0.895980415	0.942108526	0.935708406	1.073554843	1.125615235	1.02198433	1.073847198	1.030590418	0.960164617	1.054544141	0.950300631	1.296357171	1.030830374	0.999494672	1.00718182	1.191736184	1.045488365	0.808362882	1.019088032	0.978927629
PFI0970c	1.041644991	0.99559253	0.922348652	1.022062233	1.057064996	1.105400726	1.008190517	0.862993216	1.060459306	0.968953011	0.99416784	0.908285996	0.870001545	1.04075882	1.043318774	1.207177556	1.038702593	1.04704964	1.071398977	1.051872046	1.041646565	1.017531584	0.975962218	1.044000525	0.934514437	1.031623809	1.04396576	1.024167803	0.978300418	1.032993617	1.01746773
PFI0180w	1.015533115	1.024758551	0.869806079	1.08454455	0.937450194	0.999433018	1.097317408	1.028157037	0.926452712	1.05387296	0.986982989	1.246219778	1.285836571	1.114873446	0.800691896	0.858185659	0.875099879	0.824764345	0.91296924	1.015377347	0.9927988	1.087017492	0.433488999	1.283735985	1.085269838	0.968715724	1.210255352	1.097442174	0.817845115	1.212437285	1.311769706
PFF0380w	0.848025065	1.169269324	1.104631659	0.847832967	1.02475299	1.055625232	0.777602129	1.144759343	0.846988123	0.949974706	1.030222176	0.774439845	0.803488209	1.030447086	1.076784241	1.315258129	1.048691044	1.173991234	1.071236094	1.043545782	1.064187904	0.828784595	1.659356171	1.092816616	0.864649172	1.015734603	0.94186468	0.980186432	1.015725848	0.963313678	0.894887416
PFD1110w	1.02460591	0.978400638	0.756228138	0.907061842	1.055127498	1.020189569	1.102208257	1.102800796	1.004190245	0.984362121	0.99464577	1.029496449	1.15941222	1.005536546	0.997819422	1.047845503	1.018512448	0.972450107	0.99586232	1.003314305	0.971858003	1.053372751	0.835406862	1.105959862	1.04330192	1.036354379	1.006182766	1.032623346	0.97042156	1.057398165	1.185941268
PFF0595c	0.986394854	0.92513913	0.945871652	0.959781151	0.999177994	1.002669009	0.987524539	1.122763796	0.950384658	1.011395457	0.98986078	1.003920511	0.901355681	1.045067941	1.158671566	1.007425872	1.067946832	1.048720074	1.015837621	1.036640286	1.075182231	1.112809664	0.903695078	1.013760301	0.916655495	1.025285503	1.105495182	1.040452949	0.935115254	1.089352569	1.074381126
PF14_0424	0.965485045	0.911207798	0.891669314	0.891747134	1.053121289	0.950704471	1.000212132	1.166579602	0.939427035	0.945677474	0.935411699	0.997941581	0.87178734	0.971623587	1.148369553	1.000697218	0.968617398	1.059357507	0.987827944	1.081040406	0.969401503	1.245568625	1.110363309	1.103367934	0.973374778	1.106163328	1.1860773	1.070248509	0.830799355	1.126431302	0.997571919
PFL0615w	1.000179821	1.000961864	0.951133355	1.071056389	1.187854272	1.0478474	1.080850437	0.859646584	1.021441296	1.002445791	0.944004995	1.113685133	1.210485717	1.205723986	0.92995912	1.020686649	0.855458045	0.849100465	0.828779775	0.9716312	0.978475338	1.079630955	0.642299194	1.065767684	1.214104444	1.128611369	1.120755278	1.054604317	0.855616156	1.012800946	1.151891693
MAL8P1.146	0.860438859	1.108596469	0.997223089	0.920556961	0.903844835	1.152158249	0.899244023	1.21760994	0.913327914	0.96121019	1.020783504	0.83928485	1.007235235	1.024217474	1.221380919	1.228867164	0.986124262	1.064792901	1.01712802	0.967380529	1.069436895	0.843364732	1.336742665	1.103782763	0.941274241	0.96056017	1.056031477	1.005804767	0.966286903	0.987466455	0.874634189
PF13_0144a	1.044339554	0.981269468	1.133012594	0.900921561	0.882897754	0.984303434	0.947414382	1.0642567	0.913136047	1.002174445	0.994138426	0.851897876	1.198360235	0.973192919	1.276278755	0.916283324	1.008308429	1.14679257	1.031826887	1.058385224	0.879292259	1.007560967	1.190489726	0.927386211	1.053057741	1.157634222	0.952464264	1.002500228	0.886211871	1.036536963	1.054168229
PFD0669c	1.067780498	0.960339143	1.151465657	1.027369849	0.938739041	1.062023429	1.05889726	0.67627085	1.120357867	1.066874473	0.982413092	1.187248545	1.482879223	0.908559661	0.873420704	0.453066356	0.957803158	0.748854722	0.811532963	1.030571381	1.034271127	1.521585243	0.599096512	0.656494547	1.187139517	1.022741434	1.221776939	1.149103453	0.879111579	1.289472415	1.329174306
